ticker,name,sector,score,classification,roic,revenue_cagr_3yr,gross_margin,operating_margin,net_debt_to_ebitda,fcf_margin,dcf_upside_pct,current_price,dcf_intrinsic_value,shares_outstanding,red_flag_count,bottom_line,run_date
MMM,3M Company,Industrials,65.8,Attractive Quality,0.3561417299101791,-0.01570080136859997,0.39911014911014914,0.19203944203944204,1.1391680841193752,0.05595638928972262,-0.8770822176858023,153.13,18.822400005773083,521567261.0,1,Attractive Quality / DCF: overvalued,2026-05-31
AOS,A.O. Smith Corporation,Industrials,82.8,Elite Compounder,0.2962040141098149,0.006729784443180398,0.38833481280350896,0.19006840373870817,0.021629593216173037,0.1425513028040311,0.5381513134429732,56.72,87.24394249848544,111965465.0,0,Elite Compounder / DCF: undervalued,2026-05-31
ABT,Abbott Laboratories,Healthcare,66.0,Attractive Quality,0.12513024044460547,0.005127944169646348,0.5641806533116765,0.18166847139505504,0.4420703933747412,0.1668245804006497,-0.10709499965434854,85.6,76.43266802958776,1741813154.0,0,Attractive Quality / DCF: fair,2026-05-31
ABBV,AbbVie Inc.,Healthcare,57.2,Neutral — Monitor,0.13079889699012812,0.017525049181538188,0.7023544800523218,0.32849901896664485,3.5320778263089228,0.29130150425114454,0.23135880761203914,217.72,268.09143959329316,1766792821.0,1,Neutral — Monitor / DCF: undervalued,2026-05-31
ACN,Accenture plc,Technology,76.5,Attractive Quality,0.29677907871954545,0.04193654176414818,0.31913952808418106,0.15559817402376822,-0.2699453116879958,0.15607715456166024,0.6072268505083297,187.07,300.6639269245932,613939268.0,0,Attractive Quality / DCF: undervalued,2026-05-31
ADBE,Adobe Inc.,Technology,88.8,Elite Compounder,0.5607519495612048,0.10522339932516123,0.8926753334174765,0.36627540073204595,0.1239938869077942,0.41448946106272877,0.5585141110351074,259.21,403.98244272141017,404200000.0,1,Elite Compounder / DCF: undervalued,2026-05-31
AMD,"Advanced Micro Devices, Inc.",Technology,70.6,Attractive Quality,0.05940421699654524,0.13643599335368428,0.4951644100580271,0.10664280146655504,-0.23257731958762887,0.19443401945783653,-0.8669509003696975,516.1,68.66664031919913,1630600639.0,2,Attractive Quality / DCF: overvalued,2026-05-31
AES,The AES Corporation,Utilities,33.4,Disqualified,0.027294493216280927,-0.010249740650209005,0.1807406196354124,0.16103981034905585,9.702279686968357,-0.1326739148205673,,14.67,,713157713.0,6,Disqualified / DCF: unknown,2026-05-31
A,"Agilent Technologies, Inc.",Healthcare,65.6,Attractive Quality,0.1634801197333131,0.004844098070605929,0.5243235463442717,0.21286701208981001,0.8528610354223434,0.16580310880829016,-0.659296388546493,135.53,46.17556046029381,282218158.0,0,Attractive Quality / DCF: overvalued,2026-05-31
APD,"Air Products and Chemicals, Inc",Basic Materials,26.4,Disqualified,-0.00580673585624253,-0.01766923192508929,0.3141319066568084,0.24000398760519387,12.373981308411215,-0.31284424247962583,,278.62,,222680686.0,6,Disqualified / DCF: unknown,2026-05-31
ABNB,"Airbnb, Inc.",Consumer Cyclical,49.0,Fails Quality Screen,0.5475856193643155,0.13378255972989694,0.8295890858589985,0.20782615799362797,-1.7221157531621312,0.37954415488930643,0.7660702505624926,133.31,235.4348251024859,417930233.0,3,Fails Quality Screen / DCF: undervalued,2026-05-31
AKAM,"Akamai Technologies, Inc.",Technology,43.8,Fails Quality Screen,0.053545649561064855,0.05178977181914113,0.589486416320614,0.14929084460603467,3.53647742728848,0.16616823207209777,-0.0926774773763219,149.54,135.68101003314482,145385451.0,4,Fails Quality Screen / DCF: fair,2026-05-31
ALB,Albemarle Corporation,Basic Materials,16.4,Disqualified,-0.018431405951561786,-0.11101948515436078,0.13003183326841972,0.013083510265845028,5.341664120971437,0.13464941695398147,-0.755981887465212,176.42,43.0496754133873,117934651.0,7,Disqualified / DCF: overvalued,2026-05-31
ARE,Alexandria Real Estate Equities,Real Estate,33.3,Disqualified,-0.028253707286577112,0.04564958075072889,0.686740176729736,0.18845908986732537,37.844834158178045,0.48012291289991255,4.351774370919459,49.68,265.87615074727876,174269480.0,6,Disqualified / DCF: undervalued,2026-05-31
ALGN,"Align Technology, Inc.",Healthcare,49.0,Fails Quality Screen,0.132183214902098,0.026117671821406674,0.6718803439138491,0.1450597824416773,-1.1916931936549147,0.1216313206264046,-0.34947970211443186,174.95,113.80852611508014,71618127.0,3,Fails Quality Screen / DCF: overvalued,2026-05-31
ALLE,Allegion plc,Industrials,79.7,Attractive Quality,0.20382894327746448,0.07523170466176188,0.4519705947434416,0.21131954859489097,1.6196888090963495,0.16858849851252675,0.7694291343850556,130.07,230.14964750946416,85935861.0,0,Attractive Quality / DCF: undervalued,2026-05-31
LNT,Alliant Energy Corporation,Utilities,49.0,Fails Quality Screen,0.05375643962092411,0.012293745856755134,0.45667125171939477,0.23498395231545163,5.800301053687908,0.2679963319578175,2.895763905693402,71.61,278.9756532867045,258277037.0,3,Fails Quality Screen / DCF: undervalued,2026-05-31
GOOGL,Alphabet Inc.,Communication Services,88.2,Elite Compounder,0.3013297506786395,0.12511745609215974,0.5965231508603998,0.32032638592380025,0.15818105347043132,0.18187550268595656,-0.4500807443186173,380.34,209.1562897058571,5823665113.0,1,Elite Compounder / DCF: overvalued,2026-05-31
GOOG,Alphabet Inc.,Communication Services,88.2,Elite Compounder,0.3013297506786395,0.12511745609215974,0.5965231508603998,0.32032638592380025,0.15818105347043132,0.18187550268595656,-0.40682569792514633,376.43,223.28860253003717,5456000000.0,1,Elite Compounder / DCF: overvalued,2026-05-31
MO,"Altria Group, Inc.",Consumer Defensive,78.2,Attractive Quality,0.454040367935534,-0.008925128591255382,0.7220815333432643,0.5975967029147425,1.9603951255539143,0.45056854858731815,0.6902501947890894,69.58,117.60760855342484,1669891235.0,1,Attractive Quality / DCF: undervalued,2026-05-31
AMZN,"Amazon.com, Inc.",Consumer Cyclical,75.0,Attractive Quality,0.16484749875325308,0.11731283601806397,0.5028566486824266,0.11155296795755199,0.40024555312959276,0.010733355278941701,-0.986550119148224,270.64,3.6400757537246498,10757109436.0,2,Attractive Quality / DCF: overvalued,2026-05-31
AMCR,Amcor plc,Consumer Cyclical,33.0,Disqualified,0.03255188721677466,0.010545712737626056,0.1888200413085482,0.08768072489839429,8.020927601809955,0.053967619428342994,-0.23444364183731395,38.82,29.718897823875473,462345690.0,4,Disqualified / DCF: overvalued,2026-05-31
AEE,Ameren Corporation,Utilities,49.0,Fails Quality Screen,0.06351740339690451,0.03409709923004489,0.47403113990226164,0.2302534378906694,4.903984162336055,-0.09330605750653484,,107.97,,276751616.0,2,Fails Quality Screen / DCF: unknown,2026-05-31
AAL,"American Airlines Group, Inc.",Industrials,28.1,Disqualified,0.04190139888257771,0.03714312343491266,0.19166071788113412,0.029762231618252706,8.799902032819006,-0.03269086449581755,,14.64,,661385137.0,5,Disqualified / DCF: unknown,2026-05-31
AEP,American Electric Power Company,Utilities,48.5,Fails Quality Screen,0.06790016035003543,0.036603082441915236,0.6100749680014628,0.2461601755348327,5.337265937872064,-0.07492228926677638,,126.67,,544105032.0,4,Fails Quality Screen / DCF: unknown,2026-05-31
AMT,American Tower Corporation (REI,Real Estate,66.8,Attractive Quality,0.0859192497658908,0.03340295998443743,0.7418315389962986,0.4630704770493959,6.747517532427232,0.35544783270390623,0.5169758499220521,186.96,283.6138049014269,465893069.0,1,Attractive Quality / DCF: undervalued,2026-05-31
AWK,"American Water Works Company, I",Utilities,49.0,Fails Quality Screen,0.060008536438728964,0.10670429850805996,0.6071984435797665,0.36556420233463033,5.397475264414876,-0.2416342412451362,,123.27,,195280521.0,4,Fails Quality Screen / DCF: unknown,2026-05-31
AME,"AMETEK, Inc.",Industrials,74.5,Attractive Quality,0.12319037300630196,0.06364055992660522,0.3604103759487083,0.2581120198629504,0.8193595630988053,0.2258463453349468,-0.2661554143642938,225.85,165.73879966582425,229203002.0,0,Attractive Quality / DCF: overvalued,2026-05-31
AMGN,Amgen Inc.,Healthcare,68.2,Attractive Quality,0.1892353625820466,0.11766399097603264,0.6724714973742211,0.24706810699028597,2.691146881287726,0.22040216592745776,0.43990890664561255,336.79,484.9469206691759,539708274.0,2,Attractive Quality / DCF: undervalued,2026-05-31
APH,Amphenol Corporation,Technology,91.1,Elite Compounder,0.2633427662110045,0.2230660589034148,0.3688162219037268,0.25858746812039124,0.6343728685657897,0.18957163331846702,0.11884056158778063,148.76,166.43872194179824,1230234445.0,0,Elite Compounder / DCF: fair,2026-05-31
ADI,"Analog Devices, Inc.",Technology,53.6,Neutral — Monitor,0.0684182352116701,-0.028383891841526898,0.614669518890112,0.27246423158074895,1.226010122352358,0.38827257385337016,-0.7814217045672556,413.85,90.45862756484127,487087040.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
APA,APA Corporation,Energy,63.5,Neutral — Monitor,0.21737357344019903,-0.06959142043384259,0.40560538116591927,0.30829596412556054,0.7582356225572306,0.19943946188340808,1.8842841718025771,36.43,105.07447237876788,353470227.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
AAPL,Apple Inc.,Technology,79.8,Attractive Quality,0.8199377660981418,0.01812535743479393,0.4690516410716045,0.31970799762591884,0.43332550363390165,0.23732882225869315,-0.7381636169427879,312.06,81.70866169683362,14687356000.0,1,Attractive Quality / DCF: overvalued,2026-05-31
AMAT,"Applied Materials, Inc.",Technology,79.7,Attractive Quality,0.4101726071761755,0.032334704568867556,0.4867456288776086,0.2985758601240835,-0.019147869674185462,0.20086012408347434,-0.826778516461181,450.06,77.96006088148089,793959430.0,0,Attractive Quality / DCF: overvalued,2026-05-31
APTV,Aptiv PLC,Consumer Cyclical,50.4,Neutral — Monitor,0.04970873786407767,0.052626267311163044,0.19109716638886165,0.09888224335719188,2.749009247027741,0.07495832924796549,6.634541574752795,67.94,518.6907545887049,211620527.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
ADM,Archer-Daniels-Midland Company,Consumer Defensive,36.0,Fails Quality Screen,0.04867695242717432,-0.07541376844907977,0.06270166564925438,0.017740348079582403,2.868438320209974,0.052373892785508726,2.2257530953883724,79.78,257.35058195008435,481956527.0,3,Fails Quality Screen / DCF: undervalued,2026-05-31
ANET,"Arista Networks, Inc.",Technology,90.0,Elite Compounder,0.36392402422784065,0.27146525721597636,0.6405609780472368,0.42818437211987964,-0.48869498816402374,0.47218983532651543,-0.23270948557422894,159.47,122.35981833547771,1259169438.0,1,Elite Compounder / DCF: overvalued,2026-05-31
T,AT&T Inc.,Communication Services,69.8,Attractive Quality,0.10759889939844457,0.013367419328691454,0.5955367375525277,0.198968547052082,2.501215788800117,0.15473385967146314,4.487788659707123,24.8,136.09715876073665,6948338835.0,0,Attractive Quality / DCF: undervalued,2026-05-31
ATO,Atmos Energy Corporation,Utilities,49.0,Fails Quality Screen,0.06297886516646944,0.03827025829324082,0.5813101043962529,0.33171428237277933,3.81672598834871,-0.32150154537074543,,169.13,,166919822.0,4,Fails Quality Screen / DCF: unknown,2026-05-31
ADSK,"Autodesk, Inc.",Technology,49.0,Fails Quality Screen,0.406827214494618,0.12918055811635742,0.9097973910630031,0.24895920066611157,0.24384112619406736,0.32972522897585343,-0.19598487839971115,231.31,185.9767377773628,211145251.0,4,Fails Quality Screen / DCF: overvalued,2026-05-31
AZO,"AutoZone, Inc.",Consumer Cyclical,72.5,Attractive Quality,0.33566622029713195,0.05231525172845841,0.5262486365892685,0.1906230501253068,2.837993617403663,0.0945196023574353,-0.12251025974160358,2935.19,2575.5991107090426,16369000.0,1,Attractive Quality / DCF: fair,2026-05-31
AVB,"AvalonBay Communities, Inc.",Real Estate,52.2,Neutral — Monitor,0.059705575494393356,0.054467774166829575,0.6313662037836372,0.30247917848539413,4.1770333403500235,0.4624433317712059,-0.0048758951980988575,182.51,181.62010036739497,141872069.0,2,Neutral — Monitor / DCF: fair,2026-05-31
AVY,Avery Dennison Corporation,Consumer Cyclical,58.3,Neutral — Monitor,0.1362305539998318,-0.006824275768766208,0.28753881768392525,0.12690418384055108,2.54201771440916,0.07690136073626559,-0.2549668151169015,159.07,118.51242871935447,76490385.0,0,Neutral — Monitor / DCF: overvalued,2026-05-31
AXON,"Axon Enterprise, Inc.",Industrials,37.0,Fails Quality Screen,0.023345274511521446,0.32787263939187605,0.3437455028465183,-0.02233322396256066,3.608016376996838,0.02701206244495484,-0.9549391400256975,448.72,20.219709087669077,80602077.0,5,Fails Quality Screen / DCF: overvalued,2026-05-31
BKR,Baker Hughes Company,Energy,76.8,Attractive Quality,0.12086022607981144,0.09442943355196065,0.23596437457180977,0.12825875311001333,0.5533006764637276,0.09147946489741464,1.0729812954730005,63.88,132.42204515481527,992068697.0,0,Attractive Quality / DCF: undervalued,2026-05-31
BALL,Ball Corporation,Consumer Cyclical,64.9,Neutral — Monitor,0.09955910773889849,-0.005287656768822813,0.19588177190183118,0.1056150748423372,2.810077519379845,0.059873869766735054,-0.3816319839132625,54.67,33.80617943946194,266246511.0,0,Neutral — Monitor / DCF: overvalued,2026-05-31
BAX,Baxter International Inc.,Healthcare,18.1,Disqualified,-0.011533083635083336,0.0378887286798415,0.3005158306652437,0.01574172892209178,10.201044386422977,0.02872643187477766,-0.45664910886853194,18.78,10.204129735448971,516469008.0,8,Disqualified / DCF: overvalued,2026-05-31
BDX,"Becton, Dickinson and Company",Healthcare,55.9,Neutral — Monitor,0.05135245669661087,0.04992975699544888,0.45444139194139194,0.13672161172161174,3.7409200968523004,0.1222985347985348,2.9468534057053755,147.12,580.6610730473749,275540427.0,0,Neutral — Monitor / DCF: undervalued,2026-05-31
BBY,"Best Buy Co., Inc.",Consumer Cyclical,60.4,Neutral — Monitor,0.20644481038891835,-0.0343345487205291,0.22482070470845025,0.04197548631599146,1.0495179666958807,0.03017437816315272,0.14250177648942905,77.95,89.058013477351,210695187.0,0,Neutral — Monitor / DCF: fair,2026-05-31
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,57.6,Neutral — Monitor,0.09594621058847413,-0.026760707319137045,0.5186977392381542,0.08462372251471044,0.7077444416893958,0.14501393620315886,2.556537638347659,312.48,1111.3468812308765,21700560.0,1,Neutral — Monitor / DCF: undervalued,2026-05-31
TECH,Bio-Techne Corp,Healthcare,48.8,Fails Quality Screen,0.04170189215561789,0.03326268869106985,0.6479577906504815,0.19907923272126496,1.2996979827089337,0.2103498177733502,-0.6826106329338184,51.68,16.402682489980265,156568751.0,2,Fails Quality Screen / DCF: overvalued,2026-05-31
BIIB,Biogen Inc.,Healthcare,54.7,Neutral — Monitor,0.07049270698518245,-0.00935320400320594,0.7569207125957981,0.24963096273229127,1.3705211413648757,0.1990981335813803,2.277299521810489,196.0,642.3507062748558,147637117.0,0,Neutral — Monitor / DCF: undervalued,2026-05-31
BA,Boeing Company (The),Industrials,25.1,Disqualified,0.09376934357348682,0.10333066303739025,0.04794160714485318,-0.06053899377396242,5.912759885854056,-0.02108134088952975,,231.15,,788302331.0,9,Disqualified / DCF: unknown,2026-05-31
BSX,Boston Scientific Corporation,Healthcare,77.9,Attractive Quality,0.08923989891200623,0.16541890019606442,0.6900966424230348,0.19781807312942115,1.8563308506468053,0.16957258144864004,3.7097675302552147,48.31,227.52886938662942,1486355179.0,0,Attractive Quality / DCF: undervalued,2026-05-31
BMY,Bristol-Myers Squibb Company,Healthcare,65.8,Attractive Quality,0.16658241781640667,0.01449177656319045,0.7108413735864716,0.2847598298578691,2.4248194353250163,0.2665214233841685,2.600427636441356,57.18,205.87245225171674,2042071247.0,1,Attractive Quality / DCF: undervalued,2026-05-31
AVGO,Broadcom Inc.,Technology,49.0,Fails Quality Screen,0.1849335553424186,0.24378426000041764,0.6776652527118193,0.40814250160439525,1.410324364809587,0.4212750637844945,-0.6684968507968924,446.77,148.10566196947238,4734668184.0,3,Fails Quality Screen / DCF: overvalued,2026-05-31
BR,"Broadridge Financial Solutions,",Technology,78.2,Attractive Quality,0.1709082995214786,0.0646289696150486,0.31017113991668,0.17253342236286306,1.903995268760678,0.15334368785472705,2.242972193749531,153.72,498.5096856231779,115658297.0,0,Attractive Quality / DCF: undervalued,2026-05-31
BF-B,Brown Forman Inc,Consumer Defensive,51.4,Neutral — Monitor,0.149256404723395,0.0035470274178923678,0.5894339622641509,0.29358490566037737,1.7744186046511627,0.10842767295597484,0.3382851909892353,25.72,34.42069511224313,290262390.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
BLDR,"Builders FirstSource, Inc.",Industrials,37.7,Fails Quality Screen,0.06586779805309884,-0.12565732756059322,0.30385669120678144,0.05176056463197925,3.5700729036922194,0.056171702597349764,-0.3942358520294131,76.26,46.19557392423696,107559876.0,3,Fails Quality Screen / DCF: overvalued,2026-05-31
BG,Bunge Limited,Consumer Defensive,14.0,Disqualified,0.04446155699822993,0.015124876158678413,0.04847218075047278,0.018427675638783433,5.971602434077079,-0.012498400375378577,,123.3,,194018115.0,9,Disqualified / DCF: unknown,2026-05-31
CDNS,"Cadence Design Systems, Inc.",Technology,77.2,Attractive Quality,0.2524678632862822,0.14143248241855333,0.8636432203164237,0.311469900744965,-0.2055502267643936,0.2996001894743559,-0.6465445770636822,374.93,132.52104172151363,275816000.0,2,Attractive Quality / DCF: overvalued,2026-05-31
CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,32.0,Disqualified,0.05385906893920122,0.02007899524656609,0.5,0.1809158976144872,7.292134831460674,0.04292181786522723,1.0917493621147438,29.05,60.76531896943331,203693576.0,5,Disqualified / DCF: undervalued,2026-05-31
CPT,Camden Property Trust,Real Estate,51.1,Neutral — Monitor,0.06194360114152397,0.03414829875709913,0.6140965870671554,0.18360211090379425,3.3754146776509977,0.2454453132546659,-0.42417633026842627,106.56,61.3597702465965,99090596.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
CPB,The Campbell's Company,Consumer Defensive,46.0,Fails Quality Screen,0.07880192056544692,0.061920271398032245,0.3042036477128645,0.131961377157905,4.495238095238095,0.06876036282063787,3.474463751546859,21.11,94.45592979515419,298146488.0,1,Fails Quality Screen / DCF: undervalued,2026-05-31
CAH,"Cardinal Health, Inc.",Healthcare,75.0,Attractive Quality,0.8786961719934242,0.07071540578204716,0.03669724770642202,0.010432297891076386,1.4980682549903412,0.008311692979539757,0.06966213223533388,196.8,210.50950762391372,234205855.0,0,Attractive Quality / DCF: fair,2026-05-31
KMX,CarMax Inc,Consumer Cyclical,38.9,Fails Quality Screen,0.03882785891838077,-0.04467893984882465,0.10844166740626598,-0.015832267917503296,11.449259131044402,0.04802178081011993,3.7284151422601814,44.62,210.98188364764928,141820715.0,3,Fails Quality Screen / DCF: undervalued,2026-05-31
CCL,Carnival Corporation Ltd.,Consumer Cyclical,63.8,Neutral — Monitor,0.1020874077550914,0.2981448600373693,0.40096164682017954,0.1683633221892491,3.7715236579366227,0.09793020547687915,0.054591742147158874,28.06,29.591844284649277,1239000212.0,2,Neutral — Monitor / DCF: fair,2026-05-31
CARR,Carrier Global Corporation,Industrials,48.0,Fails Quality Screen,0.07266344332864036,0.07948894772684056,0.25861038304133904,0.08769025612728193,3.030028328611898,0.09753069388881225,-0.37205820155323427,63.87,40.106642666794926,830580423.0,1,Fails Quality Screen / DCF: overvalued,2026-05-31
CAT,"Caterpillar, Inc.",Industrials,75.5,Attractive Quality,0.17080691264648243,0.0438323160905727,0.3177736022133779,0.16498246756128956,2.3313526738902484,0.11026942253917058,-0.8135941357432449,875.87,163.26730432656407,460591983.0,0,Attractive Quality / DCF: overvalued,2026-05-31
CBRE,CBRE Group Inc,Real Estate,40.8,Fails Quality Screen,0.06296135152592261,0.09567521092915365,0.18658446362515413,0.03191122071516646,4.017301038062284,0.029420468557336623,-0.5856294704057387,125.04,51.81289102046643,292816579.0,4,Fails Quality Screen / DCF: overvalued,2026-05-31
CDW,CDW Corporation,Technology,56.6,Neutral — Monitor,0.1596231208527919,-0.01894867945091694,0.21732867762808764,0.07383127973920915,2.6501743232157504,0.048523686569360645,-0.25572450942421415,125.45,93.36936029273234,127753451.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
CE,Celanese Corporation,Basic Materials,18.4,Disqualified,-0.01980916030534351,-0.0044652723627061075,0.20452640402347025,0.08005029337803855,43.71161048689139,0.08413663034367141,2.1331735585158946,53.13,166.4655111639495,109662539.0,7,Disqualified / DCF: undervalued,2026-05-31
COR,"Cencora, Inc.",Healthcare,68.0,Attractive Quality,0.42334073769954683,0.1043399050694318,0.03572165157521616,0.012241581834814079,0.8820580781288161,0.009980739004440128,1.0713187191633031,269.36,557.9304101938274,194561060.0,0,Attractive Quality / DCF: undervalued,2026-05-31
CNC,Centene Corporation,Healthcare,28.4,Disqualified,-0.22437043283028893,0.10452664402969458,0.07119423751264266,-0.00160183183846142,,0.0221843441474096,3.012142018261626,59.6,239.1236642883929,493797000.0,7,Disqualified / DCF: undervalued,2026-05-31
CNP,"CenterPoint Energy, Inc (Holdin",Utilities,36.4,Fails Quality Screen,0.053063608829825894,0.0012857616218755474,0.45057176445441915,0.22549962594848777,6.234239130434783,-0.25478251576359945,,42.26,,654169480.0,5,Fails Quality Screen / DCF: unknown,2026-05-31
CF,"CF Industries Holdings, Inc.",Basic Materials,67.8,Attractive Quality,0.29756901607400277,-0.1412477014500929,0.3845285149632976,0.3352625635234331,0.5039609993906154,0.2542348955392434,1.1833907867093962,112.35,245.30395488680065,153629274.0,2,Attractive Quality / DCF: undervalued,2026-05-31
CHTR,"Charter Communications, Inc.",Communication Services,49.0,Fails Quality Screen,0.08614402397089814,0.0046187194908937634,0.5653777339613685,0.24325409865994815,4.55631511951346,0.08065870668565378,3.167620677838229,144.05,600.3457586425969,141178369.0,3,Fails Quality Screen / DCF: undervalued,2026-05-31
CVX,Chevron Corporation,Energy,47.8,Fails Quality Screen,0.0646172729474342,-0.07852874895364959,0.30410124056562854,0.0904073045892253,0.8321462201511457,0.08996269627830311,-0.228991292485181,182.46,140.67824877315388,1991597732.0,1,Fails Quality Screen / DCF: overvalued,2026-05-31
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,82.2,Elite Compounder,0.2030042036745578,0.11364082990765789,0.253757190098847,0.16878042456728176,1.9902657327341113,0.12138507736423515,-0.03953158254342765,31.86,30.600523780166395,1282734000.0,0,Elite Compounder / DCF: fair,2026-05-31
CHD,"Church & Dwight Company, Inc.",Consumer Defensive,76.7,Attractive Quality,0.14107371150624917,0.048889197884673496,0.447317513541398,0.1737167913335053,1.3821469796075414,0.1761993809646634,0.7365192587413827,95.63,166.06333671343842,236943602.0,0,Attractive Quality / DCF: undervalued,2026-05-31
CI,The Cigna Group,Healthcare,40.3,Fails Quality Screen,0.11333977432960378,0.15292570219129864,0.09091735910010332,0.03071930615986845,1.9882146439317954,0.030519215937368123,4.941456544488932,277.4,1648.1600454412294,264532404.0,4,Fails Quality Screen / DCF: undervalued,2026-05-31
CTAS,Cintas Corporation,Industrials,84.7,Elite Compounder,0.26690420078289384,0.09598334537578124,0.5003939486165667,0.22820935146106244,0.835990156296938,0.16992168705750896,-0.4650397376789157,171.26,91.61729452510889,400136881.0,0,Elite Compounder / DCF: overvalued,2026-05-31
CSCO,"Cisco Systems, Inc.",Technology,64.9,Neutral — Monitor,0.1588732361153206,0.03192384157728467,0.6493804497475907,0.22070815829420695,1.273671310629515,0.23454654569845024,-0.6191470428789505,120.42,45.862313096516786,3941434665.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
CLX,Clorox Company (The),Consumer Defensive,76.8,Attractive Quality,0.28785804096153755,-0.00014072614877613798,0.45228040540540543,0.16568130630630631,1.9588447653429604,0.10712274774774774,0.9711766495824686,90.02,177.44532199541382,120921351.0,1,Attractive Quality / DCF: undervalued,2026-05-31
CMS,CMS Energy Corporation,Utilities,41.5,Fails Quality Screen,0.06276251156251235,-0.002215234024431356,0.4152711090291603,0.2022485068509193,5.485978520286396,-0.2111488464691416,,72.57,,308919602.0,5,Fails Quality Screen / DCF: unknown,2026-05-31
KO,Coca-Cola Company (The),Consumer Defensive,68.0,Attractive Quality,0.21480943967378993,0.03689014114187783,0.6162574831563797,0.31102813875388496,1.8833279863116243,0.11046911829123297,-0.6512112628639841,79.01,27.557798121116623,4302482418.0,2,Attractive Quality / DCF: overvalued,2026-05-31
CTSH,Cognizant Technology Solutions ,Technology,69.6,Attractive Quality,0.1867274824046273,0.028031282502597676,0.33717074095129806,0.1576179647527004,-0.18421052631578946,0.12293916998294485,0.8112565613977492,55.755,100.98660958073151,473000000.0,0,Attractive Quality / DCF: undervalued,2026-05-31
CL,Colgate-Palmolive Company,Consumer Defensive,77.1,Attractive Quality,0.33591784834502514,0.042934601917500315,0.6010695711902659,0.20768324992640566,1.8367037411526794,0.17829457364341086,2.183130514818593,90.13,286.8955533005998,800189310.0,1,Attractive Quality / DCF: undervalued,2026-05-31
CMCSA,Comcast Corporation,Communication Services,75.2,Attractive Quality,0.1214988712744181,0.006220134237919117,0.7174695045551182,0.16708836201670074,1.9285544895979303,0.15548837171704108,7.669686245343011,24.87,215.6150969216807,3562784182.0,0,Attractive Quality / DCF: undervalued,2026-05-31
CAG,"ConAgra Brands, Inc.",Consumer Defensive,53.4,Neutral — Monitor,0.07029506930678507,0.0022171295540533986,0.2586370212179664,0.1262572333976302,4.06980056980057,0.11216933039404794,12.74423151330541,13.28,182.52339449669583,478437156.0,1,Neutral — Monitor / DCF: undervalued,2026-05-31
COP,ConocoPhillips,Energy,50.8,Neutral — Monitor,0.11379944982970332,-0.09106174739359629,0.2508821932681867,0.19241992399565688,0.6627688697692609,0.12287934310532031,0.1592515790020996,113.98,132.13149497465932,1218294007.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
ED,"Consolidated Edison, Inc.",Utilities,49.5,Fails Quality Screen,0.06078451359358851,0.02587238970223038,0.5325097529258778,0.17732592505024233,4.348398634368396,0.002127911100602908,,105.63,0,368529705.0,2,Fails Quality Screen / DCF: unknown,2026-05-31
STZ,"Constellation Brands, Inc.",Consumer Defensive,70.6,Attractive Quality,0.10551032981386038,-0.011183285451378588,0.5155378050114893,0.31328372907320273,3.514834869066844,0.19630156472261737,0.9889189651616561,138.82,276.1017307437411,172172544.0,0,Attractive Quality / DCF: undervalued,2026-05-31
CEG,Constellation Energy Corporatio,Utilities,72.3,Attractive Quality,0.1339964242496633,0.01469039149633189,0.18380135510907453,0.16441467904280735,0.8979694579627454,0.050444522774448754,-0.8838362625737997,287.75,33.42611544438914,361190063.0,1,Attractive Quality / DCF: overvalued,2026-05-31
COO,"The Cooper Companies, Inc.",Healthcare,57.0,Neutral — Monitor,0.04344349813008476,0.07346203139761864,0.6553855928061773,0.16687029615873325,2.2939936775553216,0.1059769328511387,-0.44840320243641985,61.21,33.76323997886674,195114398.0,2,Neutral — Monitor / DCF: overvalued,2026-05-31
CPRT,"Copart, Inc.",Industrials,77.3,Attractive Quality,0.2097058434654958,0.0989943984010011,0.4518317144247914,0.36512359268149186,-1.398169128408596,0.2648528349083422,-0.04579525647587542,32.77,31.269289445285565,963308388.0,0,Attractive Quality / DCF: fair,2026-05-31
GLW,Corning Incorporated,Technology,49.0,Fails Quality Screen,0.09508044199232187,0.03274507876886834,0.35965192910614885,0.1458186704203724,2.102008032128514,0.09040885533303475,-0.89342738158796,181.16,19.306695551525156,860637825.0,3,Fails Quality Screen / DCF: overvalued,2026-05-31
CSGP,"CoStar Group, Inc.",Real Estate,50.9,Neutral — Monitor,-0.006432593748567647,0.14160530575519847,0.7887280566676933,-0.02217431475207884,-2.350785340314136,0.012627040344933785,-0.8793904797161262,32.2,3.8836265531407346,408355715.0,2,Neutral — Monitor / DCF: overvalued,2026-05-31
